customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
5829-NVSQN,Female,0,Yes    ,No        ,23,Yes         ,No              ,DSL            ,Yes                ,No                 ,Yes                ,One year      ,Yes             ,Bank transfer (automatic),68.75,California,Gonzales              ,36.52588,-121.396719,38,Yes    ,Yes              ,3,None   ,29,Yes            ,Yes           ,0.0,0,721.97,2411.42,Medium,1,4,5,Resolved
9565-AXSMR,Male  ,0,Yes    ,Yes       ,52,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,19.2,California,Greenfield            ,36.248708,-121.386617,19,Yes    ,Yes              ,10,None   ,0,No             ,No            ,0.0,0,2119.52,3174.27,High,7,0,7,Resolved
4455-BFSPD,Female,0,Yes    ,No        ,61,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,No              ,Bank transfer (automatic),101.15,California,Hollister             ,36.875409,-121.279679,35,Yes    ,Yes              ,5,None   ,23,Yes            ,Yes           ,0.0,0,2203.9300000000003,8587.83,Medium,7,0,7,Resolved
3186-BAXNB,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,91.7,California,Cottonwood            ,40.336392,-122.448533,20,No     ,No               ,0,Offer E,52,Yes            ,Yes           ,0.0,0,17.23,108.93,Medium,7,0,7,Resolved
7168-HDQHG,Female,0,Yes    ,Yes       ,36,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Bank transfer (automatic),19.2,California,Brownsville           ,39.440687,-121.263583,56,Yes    ,Yes              ,3,Offer C,0,No             ,No            ,0.0,0,740.52,1443.42,High,7,1,8,Resolved
8246-SHFGA,Male  ,0,No     ,No        ,17,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Credit card (automatic)  ,21.1,California,Mount Shasta          ,41.33832,-122.290756,24,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,578.34,963.89,Medium,7,1,8,Resolved
4797-MIWUM,Male  ,0,Yes    ,Yes       ,7,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Bank transfer (automatic),20.25,California,Goleta                ,34.489983,-120.091246,22,Yes    ,No               ,0,Offer E,0,No             ,No            ,0.0,0,348.81,523.51,High,1,5,6,Resolved
2722-JMONI,Female,1,Yes    ,No        ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,49.55,California,Escondido             ,33.079834,-117.134275,73,Yes    ,Yes              ,1,Offer E,9,No             ,Yes           ,0.0,0,24.24,73.78999999999999,Low,7,0,7,Resolved
8865-TNMNX,Male  ,0,Yes    ,Yes       ,10,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,One year      ,No              ,Mailed check             ,49.55,California,Los Angeles           ,33.988543,-118.334081,53,Yes    ,Yes              ,6,Offer D,7,No             ,Yes           ,0.0,0,261.70000000000005,737.4000000000001,Medium,0,3,3,NotResolved
2115-BFTIW,Male  ,0,No     ,No        ,25,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,70.95,California,Clearlake Oaks        ,39.07116,-122.598542,52,No     ,No               ,0,None   ,18,No             ,No            ,0.0,20,622.75,2410.1,Low,7,1,8,Resolved
0125-LZQXK,Male  ,0,No     ,No        ,15,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.35,California,Big Oak Flat          ,37.818589,-120.256995,42,No     ,No               ,0,Offer D,12,Yes            ,Yes           ,0.0,0,688.8000000000001,2242.75,Low,9,1,10,Resolved
2474-BRUCM,Male  ,1,Yes    ,No        ,40,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Electronic check         ,101.85,California,Redding               ,40.527834,-122.318749,76,Yes    ,Yes              ,1,None   ,3,No             ,Yes           ,0.0,0,114.0,4200.3,Low,8,0,8,Resolved
4872-VXRIL,Male  ,0,No     ,No        ,56,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,One year      ,Yes             ,Bank transfer (automatic),64.65,California,Lancaster             ,34.741406,-118.38111,22,No     ,No               ,0,Offer B,59,No             ,Yes           ,0.0,0,2705.92,6371.47,Medium,7,0,7,Resolved
1162-ECVII,Male  ,1,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),109.75,California,Fresno                ,36.799648,-119.801247,66,Yes    ,Yes              ,1,Offer A,14,Yes            ,No            ,0.0,140,1349.28,9421.78,High,1,6,7,Resolved
6653-CBBOM,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,70.3,California,Compton               ,33.885811,-118.206459,57,No     ,No               ,0,Offer E,11,No             ,Yes           ,0.0,0,15.92,86.22,Low,8,0,8,Resolved
8444-WRIDW,Female,1,No     ,No        ,66,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,80.45,California,Thousand Oaks         ,34.191842,-118.822796,72,No     ,No               ,0,None   ,24,No             ,No            ,0.0,140,3008.94,8373.29,Low,7,0,7,NotResolved
2483-XSSMZ,Female,0,No     ,No        ,39,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,One year      ,Yes             ,Electronic check         ,47.85,California,Orinda                ,37.873916,-122.20522,22,No     ,No               ,0,None   ,82,No             ,No            ,0.0,70,987.87,2944.27,Medium,0,3,3,Resolved
3269-ATYWD,Male  ,1,No     ,No        ,39,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),95.65,California,San Francisco         ,37.800254,-122.436975,79,No     ,No               ,0,Offer C,23,No             ,No            ,0.0,150,1635.27,5544.32,Low,6,0,6,Resolved
1024-KPRBB,Female,0,No     ,No        ,38,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Mailed check             ,89.1,California,San Diego             ,32.72523,-117.171346,63,No     ,No               ,0,Offer C,18,Yes            ,No            ,0.0,90,1143.42,4575.42,High,1,6,7,Resolved
5899-MQZZL,Female,0,No     ,No        ,13,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,75.0,California,San Ysidro            ,32.555828,-117.040073,25,No     ,No               ,0,Offer D,48,Yes            ,Yes           ,0.0,0,78.39,1077.84,Low,6,0,6,Resolved
8108-UXRQN,Female,0,Yes    ,Yes       ,11,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Electronic check         ,50.55,California,Lawndale              ,33.88856,-118.351813,23,Yes    ,Yes              ,1,None   ,41,Yes            ,Yes           ,0.0,0,0.0,565.35,Medium,1,3,4,Resolved
0224-HJAPT,Male  ,0,No     ,No        ,5,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,47.15,California,San Diego             ,32.741499,-117.127409,25,No     ,No               ,0,None   ,85,Yes            ,Yes           ,0.0,0,110.05,333.20000000000005,Low,8,1,9,Resolved
1589-AGTLK,Male  ,0,No     ,No        ,3,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,45.35,California,Lompoc                ,34.757477,-120.550507,26,No     ,No               ,0,None   ,59,No             ,Yes           ,0.0,0,109.44,250.94,Medium,6,1,7,Resolved
1666-JZPZT,Male  ,0,No     ,No        ,27,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,49.0,California,Twin Bridges          ,38.805481,-120.13287,61,No     ,No               ,0,None   ,15,No             ,Yes           ,0.0,0,72.63,1363.98,Medium,0,6,6,Resolved
0447-RXSGD,Male  ,0,No     ,No        ,24,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),99.65,California,Monterey              ,36.362741,-121.869685,39,No     ,No               ,0,Offer C,6,Yes            ,Yes           ,0.0,0,616.3199999999999,3021.17,Medium,0,5,5,Resolved
5419-JPRRN,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.45,California,Rough And Ready       ,39.225634,-121.156163,32,No     ,No               ,0,None   ,7,Yes            ,Yes           ,0.0,0,10.38,111.83,Low,7,0,7,Resolved
2359-QWQUL,Female,0,Yes    ,No        ,39,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Credit card (automatic)  ,104.7,California,Los Angeles           ,34.001617,-118.222274,35,Yes    ,Yes              ,1,None   ,7,Yes            ,Yes           ,0.0,0,370.89,4505.740000000001,Low,6,0,6,Resolved
6413-XKKPU,Male  ,0,Yes    ,Yes       ,17,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,89.4,California,Sierra City           ,39.600599,-120.636358,54,Yes    ,Yes              ,1,None   ,22,No             ,Yes           ,0.0,0,326.23,1865.68,Low,9,0,9,Resolved
8627-EHGIP,Male  ,0,No     ,No        ,44,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Mailed check             ,53.95,California,Sacramento            ,38.646096,-121.442433,38,No     ,No               ,0,Offer B,4,Yes            ,Yes           ,0.0,0,0.0,2375.4,Low,10,1,11,Resolved
9269-CQOOL,Male  ,0,No     ,Yes       ,3,Yes         ,No              ,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,54.7,California,Trinidad              ,41.162295,-124.027381,58,No     ,No               ,0,Offer E,17,No             ,Yes           ,0.0,0,8.64,178.08999999999995,Low,6,1,7,Resolved
2309-OSFEU,Male  ,0,No     ,No        ,10,No          ,No phone service,DSL            ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Mailed check             ,33.9,California,Smith River           ,41.950683,-124.097094,42,No     ,No               ,0,None   ,30,Yes            ,Yes           ,0.0,0,0.0,298.45,Low,8,1,9,Resolved
5940-NFXKV,Male  ,0,Yes    ,Yes       ,19,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,83.65,California,Rancho Santa Fe       ,32.99356,-117.207121,59,Yes    ,Yes              ,1,None   ,25,Yes            ,No            ,0.0,130,267.71,1863.46,Low,8,0,8,Resolved
9970-QBCDA,Female,0,No     ,No        ,6,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Credit card (automatic)  ,19.7,California,March Air Reserve Base,33.888323,-117.277533,50,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,186.12,315.67,High,7,1,8,Resolved
9259-PACGQ,Female,0,Yes    ,No        ,34,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,62.65,California,Los Angeles           ,34.078991,-118.263804,19,Yes    ,Yes              ,1,None   ,71,No             ,Yes           ,0.0,0,1404.88,3679.78,Low,9,0,9,Resolved
7025-WCBNE,Male  ,1,No     ,No        ,47,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,Two year      ,No              ,Bank transfer (automatic),59.6,California,Santa Ana             ,33.766004,-117.786763,74,No     ,No               ,0,None   ,10,No             ,Yes           ,0.0,0,694.66,3448.66,Medium,0,4,4,Resolved
2606-RMDHZ,Male  ,0,No     ,No        ,6,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,30.5,California,Lakewood              ,33.847755,-118.112532,47,No     ,No               ,0,Offer E,14,No             ,Yes           ,0.0,0,0.0,208.7,Low,9,0,9,NotResolved
4190-MFLUW,Female,0,Yes    ,Yes       ,10,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Credit card (automatic)  ,55.2,California,Los Angeles           ,34.066367,-118.309868,21,Yes    ,Yes              ,6,None   ,69,No             ,Yes           ,0.0,0,94.1,622.45,Low,7,1,8,NotResolved
5955-ERIHD,Male  ,0,Yes    ,No        ,18,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.7,California,Lakewood              ,33.840524,-118.148403,53,Yes    ,Yes              ,1,Offer D,20,Yes            ,Yes           ,0.0,0,566.8199999999999,2254.77,Low,7,0,7,NotResolved
1624-NALOJ,Male  ,1,No     ,No        ,5,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,89.8,California,La Puente             ,34.031441,-117.936436,75,No     ,No               ,0,None   ,12,No             ,Yes           ,0.0,0,181.8,684.4000000000001,Low,8,0,8,Resolved
7047-YXDMZ,Male  ,0,No     ,No        ,21,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.0,California,Vallejo               ,38.105733,-122.186338,59,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,722.19,1139.89,Medium,0,5,5,Resolved
5736-YEJAX,Male  ,0,No     ,Yes       ,69,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,No                 ,Two year      ,Yes             ,Credit card (automatic)  ,79.45,California,Hemet                 ,33.739415,-116.968339,23,No     ,No               ,0,Offer A,46,No             ,No            ,0.0,80,1825.05,7407.6,High,1,3,4,Resolved
4910-GMJOT,Female,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.6,California,San Francisco         ,37.797526,-122.464531,56,No     ,No               ,0,None   ,27,Yes            ,Yes           ,0.0,0,1.17,95.77,Low,9,1,10,Resolved
9965-YOKZB,Male  ,1,No     ,No        ,9,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,83.85,California,Grizzly Flats         ,38.636102,-120.522149,73,No     ,No               ,0,None   ,13,No             ,Yes           ,0.0,0,90.36,880.51,Low,7,1,8,Resolved
9227-LUNBG,Female,0,No     ,No        ,1,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,24.6,California,Pescadero             ,37.22565,-122.297533,39,No     ,No               ,0,None   ,12,No             ,Yes           ,0.0,0,0.0,24.6,Low,7,0,7,Resolved
6804-GDMOI,Female,0,No     ,No        ,61,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,106.6,California,Brea                  ,33.924143,-117.79387,39,No     ,No               ,0,None   ,28,Yes            ,Yes           ,0.0,0,2515.03,8943.43,Medium,6,0,6,Resolved
5103-MHMHY,Female,0,No     ,Yes       ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,45.95,California,Los Osos              ,35.279984,-120.824288,49,No     ,No               ,0,Offer E,19,No             ,Yes           ,0.0,0,46.17,92.12,Low,8,1,9,Resolved
8807-OPMBM,Female,0,Yes    ,Yes       ,55,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Credit card (automatic)  ,25.65,California,Newbury Park          ,34.172071,-118.946262,36,Yes    ,Yes              ,1,Offer B,0,No             ,No            ,0.0,0,79.2,1467.2,High,0,5,5,Resolved
8731-WBBMB,Female,0,Yes    ,No        ,26,Yes         ,No              ,DSL            ,Yes                ,Yes                ,Yes                ,Month-to-month,No              ,Bank transfer (automatic),81.9,California,San Diego             ,32.825086,-117.199424,26,Yes    ,Yes              ,7,None   ,48,Yes            ,Yes           ,44.86,0,291.98,2325.67,High,0,6,6,Resolved
5762-TJXGK,Female,0,No     ,No        ,52,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),58.75,California,Wheatland             ,39.043387,-121.409837,40,No     ,No               ,0,Offer B,19,Yes            ,Yes           ,0.0,0,0.0,3038.55,High,1,3,4,NotResolved
7932-WPTDS,Female,1,Yes    ,No        ,1,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,24.8,California,Green Valley Lake     ,34.244411,-117.072654,77,Yes    ,Yes              ,1,None   ,19,No             ,Yes           ,0.0,0,0.0,24.8,Low,7,0,7,Resolved
1837-YQUCE,Female,0,No     ,No        ,70,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),58.35,California,Buena Park            ,33.845706,-118.012204,54,No     ,No               ,0,Offer A,13,Yes            ,Yes           ,0.0,0,0.0,4214.25,Medium,1,6,7,Resolved
3853-LYGAM,Male  ,0,No     ,No        ,17,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),95.65,California,Meadow Vista          ,39.003358,-121.022539,58,No     ,No               ,0,None   ,5,Yes            ,Yes           ,0.0,0,359.38,1999.38,High,1,5,6,NotResolved
9541-ZPSEA,Male  ,0,Yes    ,Yes       ,68,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Two year      ,No              ,Credit card (automatic)  ,80.35,California,San Andreas           ,38.196497,-120.61689,25,Yes    ,Yes              ,8,Offer A,41,No             ,Yes           ,0.0,0,1637.4399999999998,7012.589999999999,Medium,0,4,4,Resolved
6439-GTPCA,Female,0,No     ,No        ,45,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,87.25,California,Pismo Beach           ,35.165668,-120.655842,29,No     ,No               ,0,None   ,51,No             ,Yes           ,0.0,0,201.6,4143.3,Low,7,0,7,NotResolved
6180-YBIQI,Male  ,0,No     ,No        ,5,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,24.3,California,Santa Monica          ,34.026334,-118.474222,35,No     ,No               ,0,Offer E,21,No             ,Yes           ,0.0,0,0.0,100.2,Medium,6,0,6,Resolved
4433-JCGCG,Male  ,1,Yes    ,No        ,46,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.0,California,San Diego             ,32.961064,-117.134917,80,Yes    ,Yes              ,1,Offer B,22,No             ,Yes           ,0.0,0,246.56,4926.610000000001,Low,8,0,8,Resolved
4081-DYXAV,Female,0,No     ,No        ,19,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Credit card (automatic)  ,44.85,California,San Jose              ,37.294926,-121.894763,27,No     ,No               ,0,None   ,48,Yes            ,Yes           ,0.0,0,0.0,893.55,Medium,7,0,7,Resolved
7136-RVDTZ,Male  ,1,No     ,No        ,70,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,45.25,California,Portola Valley        ,37.369709,-122.215844,79,No     ,No               ,0,None   ,20,No             ,Yes           ,0.0,0,0.0,3264.45,Low,9,0,9,Resolved
6128-DAFVY,Female,0,No     ,No        ,56,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,44.85,California,Willits               ,39.492046,-123.375818,58,No     ,No               ,0,None   ,23,Yes            ,Yes           ,0.0,0,0.0,2564.95,High,1,3,4,Resolved
7851-WZEKY,Female,0,No     ,No        ,2,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,95.15,California,Stockton              ,38.029729,-121.387999,32,No     ,No               ,0,Offer E,25,Yes            ,Yes           ,0.0,0,77.02,273.92,Low,8,0,8,Resolved
7228-OMTPN,Male  ,0,No     ,No        ,4,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,88.45,California,Santa Barbara         ,34.437945,-119.77191,32,No     ,No               ,0,None   ,15,Yes            ,Yes           ,0.0,0,196.56,567.21,Medium,9,1,10,Resolved
8642-GVWRF,Female,0,Yes    ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),79.7,California,Capitola              ,36.977025,-121.952864,25,Yes    ,Yes              ,1,None   ,26,No             ,Yes           ,0.0,0,57.72,222.72,Low,6,0,6,NotResolved
6618-RYATB,Female,0,No     ,No        ,1,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,79.55,California,North Hollywood       ,34.207295,-118.400022,56,No     ,No               ,0,Offer E,10,No             ,Yes           ,0.0,0,5.1,84.64999999999999,Low,9,0,9,Resolved
6115-ZTBFQ,Female,0,Yes    ,No        ,72,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),65.5,California,Alamo                 ,37.855717,-121.994813,56,Yes    ,Yes              ,6,None   ,4,Yes            ,Yes           ,0.0,0,0.0,4919.7,Medium,1,3,4,Resolved
7047-FWEYA,Female,0,Yes    ,No        ,46,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,103.15,California,San Pedro             ,33.736387,-118.284363,41,Yes    ,Yes              ,3,Offer B,29,Yes            ,No            ,0.0,130,1528.12,6252.77,Medium,1,4,5,Resolved
8414-OOEEL,Male  ,0,No     ,Yes       ,66,Yes         ,No              ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Credit card (automatic)  ,79.5,California,Oakland               ,37.792489,-122.244314,48,No     ,No               ,0,Offer A,23,Yes            ,Yes           ,0.0,0,823.6800000000001,6019.780000000001,High,6,0,6,NotResolved
1597-LHYNC,Female,1,No     ,No        ,26,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,95.0,California,Auburn                ,38.99003,-121.114408,74,No     ,No               ,0,None   ,26,No             ,No            ,0.0,60,1238.38,3795.58,Low,9,1,10,NotResolved
4566-GOLUK,Male  ,0,Yes    ,Yes       ,47,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),107.35,California,Rosemead              ,34.065108,-118.082791,43,Yes    ,Yes              ,1,None   ,7,Yes            ,Yes           ,0.0,0,1773.7800000000002,6892.73,Low,9,1,10,Resolved
1251-KRREG,Male  ,0,No     ,No        ,2,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,54.4,California,North Hollywood       ,34.1692,-118.372498,22,No     ,No               ,0,None   ,73,Yes            ,Yes           ,0.0,0,88.62,202.72,Medium,8,0,8,Resolved
5012-YSPJJ,Male  ,0,Yes    ,Yes       ,31,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,54.35,California,Nubieber              ,41.082472,-121.195215,20,Yes    ,Yes              ,6,None   ,71,No             ,Yes           ,0.0,0,776.24,2423.24,Medium,1,5,6,Resolved
4695-VADHF,Male  ,0,Yes    ,Yes       ,18,Yes         ,No              ,DSL            ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Electronic check         ,57.45,California,Oakland               ,37.792489,-122.244314,53,Yes    ,Yes              ,1,None   ,22,Yes            ,Yes           ,15.73,0,51.48,1026.6,Low,8,1,9,Resolved
6583-QGCSI,Female,1,Yes    ,No        ,50,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,88.05,California,Indian Wells          ,33.537646,-116.291089,79,Yes    ,Yes              ,1,Offer B,4,No             ,No            ,0.0,100,1856.0,6323.35,Medium,8,0,8,Resolved
9391-TTOYH,Female,0,No     ,No        ,23,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,19.5,California,Oakland               ,37.828416,-122.216005,33,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,321.54,791.74,High,1,5,6,Resolved
0137-UDEUO,Female,0,No     ,No        ,3,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,19.85,California,Stockton              ,37.974498,-121.319568,24,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,77.25,141.0,Low,9,0,9,Resolved
1518-OMDIK,Male  ,0,Yes    ,No        ,33,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,44.55,California,Rohnert Park          ,38.34719,-122.697822,23,Yes    ,Yes              ,6,Offer C,51,No             ,Yes           ,0.0,0,1600.17,3062.77,High,0,3,3,Resolved
4680-KUTAJ,Female,1,No     ,No        ,11,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,55.6,California,Beverly Hills         ,34.062095,-118.401508,73,No     ,No               ,0,None   ,3,No             ,Yes           ,15.2,0,30.91,596.5099999999999,High,8,1,9,Resolved
5229-PRWKT,Male  ,0,No     ,No        ,8,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,86.55,California,Lompoc                ,34.757477,-120.550507,47,No     ,No               ,0,Offer E,2,Yes            ,Yes           ,0.0,0,198.08,847.73,Medium,8,0,8,NotResolved
2592-YKDIF,Female,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.35,California,North Highlands       ,38.671295,-121.388251,47,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,44.09,64.44,Medium,7,0,7,NotResolved
6954-OOYZZ,Male  ,0,Yes    ,No        ,18,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),44.35,California,Los Angeles           ,34.048013,-118.293953,41,Yes    ,Yes              ,10,Offer D,17,No             ,Yes           ,0.0,0,826.5600000000001,1594.61,Medium,0,5,5,Resolved
4568-TTZRT,Male  ,0,No     ,No        ,9,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.4,California,Auburn                ,38.99003,-121.114408,36,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,123.48,305.28000000000003,High,0,3,3,Resolved
4146-SVFUD,Male  ,0,No     ,No        ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,44.6,California,Modesto               ,37.621458,-121.012295,45,No     ,No               ,0,None   ,2,No             ,Yes           ,0.0,0,45.28,89.88,High,7,1,8,Resolved
9578-FOMUK,Male  ,0,No     ,Yes       ,15,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Electronic check         ,24.8,California,Santa Clara           ,37.393554,-121.965114,53,No     ,No               ,0,None   ,0,No             ,No            ,12.8,0,488.1,799.4499999999999,Medium,0,6,6,Resolved
